# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 2219       1.400305994423e-11       7.176589388893e-13      -1.281514433781e-12       0.000000000000e+00 
 2220       1.400958949539e-11       7.127277110504e-13      -1.285377364169e-12       0.000000000000e+00 
 2221       1.401630198408e-11       7.077630403185e-13      -1.288955393164e-12       0.000000000000e+00 
 2222       1.402318087095e-11       7.027665544965e-13      -1.292249421894e-12       0.000000000000e+00 
 2223       1.403021052100e-11       6.977398852461e-13      -1.295261150358e-12       0.000000000000e+00 
 2224       1.403737524177e-11       6.926846702856e-13      -1.297992286768e-12       0.000000000000e+00 
 2225       1.404465928323e-11       6.876025533972e-13      -1.300444547558e-12       0.000000000000e+00 
 2226       1.405204683774e-11       6.824951844335e-13      -1.302619657396e-12       0.000000000000e+00 
 2227       1.405952203997e-11       6.773642193247e-13      -1.304519349192e-12       0.000000000000e+00 
 2228       1.406706896685e-11       6.722113200851e-13      -1.306145364107e-12       0.000000000000e+00 
 2229       1.407467163747e-11       6.670381548206e-13      -1.307499451568e-12       0.000000000000e+00 
 2230       1.408231401308e-11       6.618463977347e-13      -1.308583369274e-12       0.000000000000e+00 
 2231       1.408997999694e-11       6.566377291361e-13      -1.309398883204e-12       0.000000000000e+00 
 2232       1.409765343433e-11       6.514138354452e-13      -1.309947767633e-12       0.000000000000e+00 
 2233       1.410531811246e-11       6.461764092011e-13      -1.310231805137e-12       0.000000000000e+00 
 2234       1.411295776037e-11       6.409271490684e-13      -1.310252786608e-12       0.000000000000e+00 
 2235       1.412055604891e-11       6.356677598441e-13      -1.310012511256e-12       0.000000000000e+00 
 2236       1.412809659068e-11       6.303999524645e-13      -1.309512786627e-12       0.000000000000e+00 
 2237       1.413556293992e-11       6.251254440120e-13      -1.308755428611e-12       0.000000000000e+00 
 2238       1.414293859246e-11       6.198459577220e-13      -1.307742261448e-12       0.000000000000e+00 
 2239       1.415020698570e-11       6.145632229899e-13      -1.306475117743e-12       0.000000000000e+00 
 2240       1.415735149848e-11       6.092789753777e-13      -1.304955838474e-12       0.000000000000e+00 
 2241       1.416435545105e-11       6.039949566209e-13      -1.303186273000e-12       0.000000000000e+00 
 2242       1.417120210501e-11       5.987129146358e-13      -1.301168279075e-12       0.000000000000e+00 
 2243       1.417787466322e-11       5.934346035258e-13      -1.298903722856e-12       0.000000000000e+00 
 2244       1.418435626976e-11       5.881617835886e-13      -1.296394478913e-12       0.000000000000e+00 
 2245       1.419063000984e-11       5.828962213230e-13      -1.293642430238e-12       0.000000000000e+00 
 2246       1.419667890977e-11       5.776396894357e-13      -1.290649468257e-12       0.000000000000e+00 
 2247       1.420248593686e-11       5.723939668483e-13      -1.287417492840e-12       0.000000000000e+00 
 2248       1.420803399936e-11       5.671608387040e-13      -1.283948412308e-12       0.000000000000e+00 
 2249       1.421330594643e-11       5.619420963747e-13      -1.280244143447e-12       0.000000000000e+00 
 2250       1.421828456801e-11       5.567395374674e-13      -1.276306611515e-12       0.000000000000e+00 
 2251       1.422295259483e-11       5.515549658319e-13      -1.272137750256e-12       0.000000000000e+00 
 2252       1.422729269829e-11       5.463901915668e-13      -1.267739501903e-12       0.000000000000e+00 
 2253       1.423128749042e-11       5.412470310268e-13      -1.263113817195e-12       0.000000000000e+00 
 2254       1.423491952380e-11       5.361273068295e-13      -1.258262655384e-12       0.000000000000e+00 
 2255       1.423817129151e-11       5.310328478623e-13      -1.253187984245e-12       0.000000000000e+00 
 2256       1.424102522704e-11       5.259654892894e-13      -1.247891780086e-12       0.000000000000e+00 
 2257       1.424346370428e-11       5.209270725582e-13      -1.242376027760e-12       0.000000000000e+00 
 2258       1.424546903738e-11       5.159194454067e-13      -1.236642720671e-12       0.000000000000e+00 
 2259       1.424702348075e-11       5.109444618701e-13      -1.230693860787e-12       0.000000000000e+00 
 2260       1.424811142839e-11       5.060038216121e-13      -1.224531837681e-12       0.000000000000e+00 
 2261       1.424872602779e-11       5.010985867676e-13      -1.218160568306e-12       0.000000000000e+00 
 2262       1.424886260876e-11       4.962296619841e-13      -1.211584364624e-12       0.000000000000e+00 
 2263       1.424851648786e-11       4.913979548158e-13      -1.204807555262e-12       0.000000000000e+00 
 2264       1.424768296841e-11       4.866043757268e-13      -1.197834485532e-12       0.000000000000e+00 
 2265       1.424635734045e-11       4.818498380946e-13      -1.190669517449e-12       0.000000000000e+00 
 2266       1.424453488075e-11       4.771352582123e-13      -1.183317029753e-12       0.000000000000e+00 
 2267       1.424221085277e-11       4.724615552928e-13      -1.175781417924e-12       0.000000000000e+00 
 2268       1.423938050667e-11       4.678296514708e-13      -1.168067094205e-12       0.000000000000e+00 
 2269       1.423603907930e-11       4.632404718070e-13      -1.160178487615e-12       0.000000000000e+00 
 2270       1.423218179414e-11       4.586949442901e-13      -1.152120043974e-12       0.000000000000e+00 
 2271       1.422780386135e-11       4.541939998407e-13      -1.143896225920e-12       0.000000000000e+00 
 2272       1.422290047773e-11       4.497385723141e-13      -1.135511512927e-12       0.000000000000e+00 
 2273       1.421746682668e-11       4.453295985033e-13      -1.126970401323e-12       0.000000000000e+00 
 2274       1.421149807822e-11       4.409680181424e-13      -1.118277404311e-12       0.000000000000e+00 
 2275       1.420498938899e-11       4.366547739094e-13      -1.109437051989e-12       0.000000000000e+00 
 2276       1.419793590218e-11       4.323908114292e-13      -1.100453891363e-12       0.000000000000e+00 
 2277       1.419033274757e-11       4.281770792773e-13      -1.091332486375e-12       0.000000000000e+00 
 2278       1.418217504149e-11       4.240145289821e-13      -1.082077417913e-12       0.000000000000e+00 
 2279       1.417345788682e-11       4.199041150287e-13      -1.072693283837e-12       0.000000000000e+00 
 2280       1.416417637295e-11       4.158467948614e-13      -1.063184698991e-12       0.000000000000e+00 
 2281       1.415432557582e-11       4.118435288873e-13      -1.053556295229e-12       0.000000000000e+00 
 2282       1.414390055785e-11       4.078952804791e-13      -1.043812721430e-12       0.000000000000e+00 
 2283       1.413289636794e-11       4.040030159781e-13      -1.033958643516e-12       0.000000000000e+00 
 2284       1.412130804150e-11       4.001677046978e-13      -1.023998744475e-12       0.000000000000e+00 
 2285       1.410913060038e-11       3.963903189262e-13      -1.013937724374e-12       0.000000000000e+00 
 2286       1.409635905287e-11       3.926718339299e-13      -1.003780300386e-12       0.000000000000e+00 
 2287       1.408298839372e-11       3.890132279562e-13      -9.935312067993e-13       0.000000000000e+00 
 2288       1.406901360408e-11       3.854154822367e-13      -9.831951950447e-13       0.000000000000e+00 
 2289       1.405442965153e-11       3.818795809907e-13      -9.727770337098e-13       0.000000000000e+00 
 2290       1.403923149003e-11       3.784065114274e-13      -9.622815085596e-13       0.000000000000e+00 
 2291       1.402341405993e-11       3.749972637500e-13      -9.517134225549e-13       0.000000000000e+00 
 2292       1.400697228795e-11       3.716528311581e-13      -9.410775958713e-13       0.000000000000e+00 
 2293       1.398990108715e-11       3.683742098508e-13      -9.303788659182e-13       0.000000000000e+00 
 2294       1.397219535695e-11       3.651623990306e-13      -9.196220873579e-13       0.000000000000e+00 
 2295       1.395384998310e-11       3.620184009053e-13      -9.088121321241e-13       0.000000000000e+00 
 2296       1.393485983764e-11       3.589432206920e-13      -8.979538894412e-13       0.000000000000e+00 
 2297       1.391521977893e-11       3.559378666200e-13      -8.870522658430e-13       0.000000000000e+00 
 2298       1.389492465162e-11       3.530033499335e-13      -8.761121851916e-13       0.000000000000e+00 
 2299       1.387397123591e-11       3.501404841390e-13      -8.651384189063e-13       0.000000000000e+00 
 2300       1.385236410886e-11       3.473492813420e-13      -8.541350754290e-13       0.000000000000e+00 
 2301       1.383010982039e-11       3.446295520718e-13      -8.431061075452e-13       0.000000000000e+00 
 2302       1.380721494743e-11       3.419811056876e-13      -8.320554818941e-13       0.000000000000e+00 
 2303       1.378368609391e-11       3.394037503768e-13      -8.209871789837e-13       0.000000000000e+00 
 2304       1.375952989082e-11       3.368972931535e-13      -8.099051932057e-13       0.000000000000e+00 
 2305       1.373475299624e-11       3.344615398569e-13      -7.988135328508e-13       0.000000000000e+00 
 2306       1.370936209538e-11       3.320962951505e-13      -7.877162201236e-13       0.000000000000e+00 
 2307       1.368336390059e-11       3.298013625197e-13      -7.766172911578e-13       0.000000000000e+00 
 2308       1.365676515138e-11       3.275765442711e-13      -7.655207960312e-13       0.000000000000e+00 
 2309       1.362957261450e-11       3.254216415306e-13      -7.544307987808e-13       0.000000000000e+00 
 2310       1.360179308392e-11       3.233364542423e-13      -7.433513774176e-13       0.000000000000e+00 
 2311       1.357343338088e-11       3.213207811666e-13      -7.322866239423e-13       0.000000000000e+00 
 2312       1.354450035395e-11       3.193744198792e-13      -7.212406443597e-13       0.000000000000e+00 
 2313       1.351500087900e-11       3.174971667690e-13      -7.102175586941e-13       0.000000000000e+00 
 2314       1.348494185927e-11       3.156888170376e-13      -6.992215010045e-13       0.000000000000e+00 
 2315       1.345433022542e-11       3.139491646970e-13      -6.882566193991e-13       0.000000000000e+00 
 2316       1.342317293551e-11       3.122780025683e-13      -6.773270760511e-13       0.000000000000e+00 
 2317       1.339147697506e-11       3.106751222806e-13      -6.664370472133e-13       0.000000000000e+00 
 2318       1.335924935707e-11       3.091403142693e-13      -6.555907232334e-13       0.000000000000e+00 
 2319       1.332649712209e-11       3.076733677744e-13      -6.447923085687e-13       0.000000000000e+00 
 2320       1.329322733819e-11       3.062740708396e-13      -6.340460218016e-13       0.000000000000e+00 
 2321       1.325944710101e-11       3.049422103104e-13      -6.233560956546e-13       0.000000000000e+00 
 2322       1.322516353384e-11       3.036775718327e-13      -6.127267770050e-13       0.000000000000e+00 
 2323       1.319038378756e-11       3.024799398515e-13      -6.021623269005e-13       0.000000000000e+00 
 2324       1.315511504077e-11       3.013490976092e-13      -5.916670205738e-13       0.000000000000e+00 
 2325       1.311936449975e-11       3.002848271444e-13      -5.812451474581e-13       0.000000000000e+00 
 2326       1.308313939851e-11       2.992869092904e-13      -5.709010112016e-13       0.000000000000e+00 
 2327       1.304644699882e-11       2.983551236736e-13      -5.606389296832e-13       0.000000000000e+00 
 2328       1.300929459027e-11       2.974892487119e-13      -5.504632350272e-13       0.000000000000e+00 
 2329       1.297168949025e-11       2.966890616136e-13      -5.403782736184e-13       0.000000000000e+00 
 2330       1.293363904402e-11       2.959543383760e-13      -5.303884061173e-13       0.000000000000e+00 
 2331       1.289515062471e-11       2.952848537833e-13      -5.204980074749e-13       0.000000000000e+00 
 2332       1.285623163341e-11       2.946803814059e-13      -5.107114669482e-13       0.000000000000e+00 
 2333       1.281688949910e-11       2.941406935984e-13      -5.010331881148e-13       0.000000000000e+00 
 2334       1.277713167879e-11       2.936655614983e-13      -4.914675888884e-13       0.000000000000e+00 
 2335       1.273696565748e-11       2.932547550249e-13      -4.820191015335e-13       0.000000000000e+00 
 2336       1.269639894820e-11       2.929080428770e-13      -4.726921726806e-13       0.000000000000e+00 
 2337       1.265543909208e-11       2.926251925325e-13      -4.634912633415e-13       0.000000000000e+00 
 2338       1.261409430637e-11       2.924058480566e-13      -4.544203347605e-13       0.000000000000e+00 
