# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1469       6.563327886696e+02       1.139462048674e+01       0.000000000000e+00      -2.484027215063e+01       1.953593234670e-11       7.838492519365e-08      -1.080509637416e-08 
 1470       6.593611018685e+02       1.126433519690e+01       0.000000000000e+00      -2.462717787134e+01       1.949102540741e-11       7.916911752558e-08      -1.072298651391e-08 
 1471       6.623871995440e+02       1.113561455424e+01       0.000000000000e+00      -2.440291619045e+01       1.944625714605e-11       7.995363179383e-08      -1.063817698359e-08 
 1472       6.654099613548e+02       1.100848949114e+01       0.000000000000e+00      -2.416756172184e+01       1.940162592220e-11       8.073866365236e-08      -1.055071532554e-08 
 1473       6.684282609824e+02       1.088299107785e+01       0.000000000000e+00      -2.392118966350e+01       1.935713005957e-11       8.152441039312e-08      -1.046064955262e-08 
 1474       6.714409661204e+02       1.075915052269e+01       0.000000000000e+00      -2.366387579862e+01       1.931276784584e-11       8.231107095168e-08      -1.036802814987e-08 
 1475       6.744469384651e+02       1.063699917230e+01       0.000000000000e+00      -2.339569649669e+01       1.926853753236e-11       8.309884591287e-08      -1.027290007620e-08 
 1476       6.774450337050e+02       1.051656851186e+01       0.000000000000e+00      -2.311672871458e+01       1.922443733400e-11       8.388793751644e-08      -1.017531476612e-08 
 1477       6.804341015108e+02       1.039789016525e+01       0.000000000000e+00      -2.282704999763e+01       1.918046542885e-11       8.467854966272e-08      -1.007532213137e-08 
 1478       6.834129855255e+02       1.028099589535e+01       0.000000000000e+00      -2.252673848076e+01       1.913661995807e-11       8.547088791828e-08      -9.972972562675e-09 
 1479       6.863805233542e+02       1.016591760416e+01       0.000000000000e+00      -2.221587288953e+01       1.909289902559e-11       8.626515952162e-08      -9.868316931425e-09 
 1480       6.893356227901e+02       1.005268370475e+01       0.000000000000e+00      -2.189454152665e+01       1.904930093610e-11       8.706147520781e-08      -9.761402934541e-09 
 1481       6.922774913368e+02       9.941308197173e+00       0.000000000000e+00      -2.156286932649e+01       1.900582491448e-11       8.785955307850e-08      -9.652264066407e-09 
 1482       6.952054089345e+02       9.831801484980e+00       0.000000000000e+00      -2.122099107011e+01       1.896247040008e-11       8.865901035618e-08      -9.540930486958e-09 
 1483       6.981186519232e+02       9.724173993807e+00       0.000000000000e+00      -2.086904242567e+01       1.891923680972e-11       8.945946115749e-08      -9.427432664810e-09 
 1484       7.010164930377e+02       9.618436171384e+00       0.000000000000e+00      -2.050715995008e+01       1.887612353753e-11       9.026051648273e-08      -9.311801378364e-09 
 1485       7.038982014009e+02       9.514598487552e+00       0.000000000000e+00      -2.013548109049e+01       1.883312995479e-11       9.106178420538e-08      -9.194067716920e-09 
 1486       7.067630425186e+02       9.412671434280e+00       0.000000000000e+00      -1.975414418594e+01       1.879025540978e-11       9.186286906166e-08      -9.074263081784e-09 
 1487       7.096102782729e+02       9.312665525685e+00       0.000000000000e+00      -1.936328846894e+01       1.874749922762e-11       9.266337263997e-08      -8.952419187388e-09 
 1488       7.124391669171e+02       9.214591298044e+00       0.000000000000e+00      -1.896305406701e+01       1.870486071013e-11       9.346289337045e-08      -8.828568062397e-09 
 1489       7.152489630691e+02       9.118459309816e+00       0.000000000000e+00      -1.855358200429e+01       1.866233913567e-11       9.426102651440e-08      -8.702742050828e-09 
 1490       7.180389177059e+02       9.024280141655e+00       0.000000000000e+00      -1.813501420312e+01       1.861993375899e-11       9.505736415378e-08      -8.574973813172e-09 
 1491       7.208082781577e+02       8.932064396431e+00       0.000000000000e+00      -1.770749348563e+01       1.857764381106e-11       9.585149518063e-08      -8.445296327503e-09 
 1492       7.235562881017e+02       8.841822699242e+00       0.000000000000e+00      -1.727116357531e+01       1.853546849893e-11       9.664300528652e-08      -8.313742890610e-09 
 1493       7.262821875567e+02       8.753565697436e+00       0.000000000000e+00      -1.682616909858e+01       1.849340700556e-11       9.743147695195e-08      -8.180347119110e-09 
 1494       7.289852128769e+02       8.667304060625e+00       0.000000000000e+00      -1.637265558641e+01       1.845145848969e-11       9.821648943580e-08      -8.045142950578e-09 
 1495       7.316645967458e+02       8.583048480703e+00       0.000000000000e+00      -1.591076947587e+01       1.840962208563e-11       9.899761876465e-08      -7.908164644667e-09 
 1496       7.343195681710e+02       8.500809671862e+00       0.000000000000e+00      -1.544065811171e+01       1.836789690318e-11       9.977443772224e-08      -7.769446784241e-09 
 1497       7.369493524774e+02       8.420598370611e+00       0.000000000000e+00      -1.496246974798e+01       1.832628202739e-11       1.005465158388e-07      -7.629024276498e-09 
 1498       7.395531713022e+02       8.342425335791e+00       0.000000000000e+00      -1.447635354957e+01       1.828477651847e-11       1.013134193802e-07      -7.486932354102e-09 
 1499       7.421302425883e+02       8.266301348594e+00       0.000000000000e+00      -1.398245959381e+01       1.824337941157e-11       1.020747113379e-07      -7.343206576314e-09 
 1500       7.446797805790e+02       8.192237212578e+00       0.000000000000e+00      -1.348093887204e+01       1.820208971669e-11       1.028299514174e-07      -7.197882830126e-09 
 1501       7.472009958115e+02       8.120243753685e+00       0.000000000000e+00      -1.297194329124e+01       1.816090641845e-11       1.035786960282e-07      -7.050997331394e-09 
 1502       7.496930951115e+02       8.050331820258e+00       0.000000000000e+00      -1.245562567553e+01       1.811982847597e-11       1.043204982729e-07      -6.902586625973e-09 
 1503       7.521552815872e+02       7.982512283058e+00       0.000000000000e+00      -1.193213976783e+01       1.807885482272e-11       1.050549079364e-07      -6.752687590861e-09 
 1504       7.545867546232e+02       7.916796035281e+00       0.000000000000e+00      -1.140164023139e+01       1.803798436630e-11       1.057814714752e-07      -6.601337435328e-09 
 1505       7.569867098747e+02       7.853193992575e+00       0.000000000000e+00      -1.086428265142e+01       1.799721598836e-11       1.064997320069e-07      -6.448573702065e-09 
 1506       7.593543392620e+02       7.791717093056e+00       0.000000000000e+00      -1.032022353660e+01       1.795654854437e-11       1.072092292989e-07      -6.294434268323e-09 
 1507       7.616888309639e+02       7.732376297327e+00       0.000000000000e+00      -9.769620320751e+00       1.791598086348e-11       1.079094997581e-07      -6.138957347055e-09 
 1508       7.639893694124e+02       7.675182588494e+00       0.000000000000e+00      -9.212631364346e+00       1.787551174838e-11       1.086000764200e-07      -5.982181488067e-09 
 1509       7.662551352866e+02       7.620146972183e+00       0.000000000000e+00      -8.649415956129e+00       1.783513997509e-11       1.092804889378e-07      -5.824145579155e-09 
 1510       7.684853055066e+02       7.567280476556e+00       0.000000000000e+00      -8.080134314685e+00       1.779486429284e-11       1.099502635715e-07      -5.664888847265e-09 
 1511       7.706790532280e+02       7.516594152330e+00       0.000000000000e+00      -7.504947590025e+00       1.775468342388e-11       1.106089231774e-07      -5.504450859634e-09 
 1512       7.728355478358e+02       7.468099072794e+00       0.000000000000e+00      -6.924017865168e+00       1.771459606331e-11       1.112559871968e-07      -5.342871524945e-09 
 1513       7.749539549386e+02       7.421806333822e+00       0.000000000000e+00      -6.337508157723e+00       1.767460087895e-11       1.118909716456e-07      -5.180191094479e-09 
 1514       7.770334363625e+02       7.377727053896e+00       0.000000000000e+00      -5.745582421471e+00       1.763469651113e-11       1.125133891030e-07      -5.016450163271e-09 
 1515       7.790731501454e+02       7.335872374119e+00       0.000000000000e+00      -5.148405547948e+00       1.759488157254e-11       1.131227487011e-07      -4.851689671265e-09 
 1516       7.810722505311e+02       7.296253458233e+00       0.000000000000e+00      -4.546143368025e+00       1.755515464808e-11       1.137185561133e-07      -4.685950904469e-09 
 1517       7.830298879633e+02       7.258881492636e+00       0.000000000000e+00      -3.938962653494e+00       1.751551429467e-11       1.143003135442e-07      -4.519275496120e-09 
 1518       7.849452090800e+02       7.223767686400e+00       0.000000000000e+00      -3.327031118647e+00       1.747595904109e-11       1.148675197181e-07      -4.351705427839e-09 
 1519       7.868174530149e+02       7.190919991448e+00       0.000000000000e+00      -2.710515304353e+00       1.743648759781e-11       1.154197664361e-07      -4.183281378413e-09 
 1520       7.886462413299e+02       7.160333228516e+00       0.000000000000e+00      -2.089574204806e+00       1.739709949122e-11       1.159570297967e-07      -4.014037741697e-09 
 1521       7.904312908632e+02       7.131998866147e+00       0.000000000000e+00      -1.464365582558e+00       1.735779444129e-11       1.164793831573e-07      -3.844007539103e-09 
 1522       7.921723176736e+02       7.105908291742e+00       0.000000000000e+00      -8.350480819217e-01       1.731857215253e-11       1.169869009510e-07      -3.673224066382e-09 
 1523       7.938690370399e+02       7.082052811409e+00       0.000000000000e+00      -2.017812304457e-01       1.727943231390e-11       1.174796586913e-07      -3.501720894526e-09 
 1524       7.955211634602e+02       7.060423649812e+00       0.000000000000e+00       4.352745596134e-01       1.724037459871e-11       1.179577329755e-07      -3.329531870684e-09 
 1525       7.971284106504e+02       7.041011950013e+00       0.000000000000e+00       1.075957989819e+00       1.720139866450e-11       1.184212014892e-07      -3.156691119076e-09 
 1526       7.986904915441e+02       7.023808773321e+00       0.000000000000e+00       1.720106874084e+00       1.716250415294e-11       1.188701430102e-07      -2.983233041901e-09 
 1527       8.002071182909e+02       7.008805099139e+00       0.000000000000e+00       2.367558137194e+00       1.712369068975e-11       1.193046374129e-07      -2.809192320255e-09 
 1528       8.016780022562e+02       6.995991824809e+00       0.000000000000e+00       3.018147813341e+00       1.708495788454e-11       1.197247656719e-07      -2.634603915050e-09 
 1529       8.031028540200e+02       6.985359765461e+00       0.000000000000e+00       3.671711044648e+00       1.704630533076e-11       1.201306098669e-07      -2.459503067923e-09 
 1530       8.044813833760e+02       6.976899653856e+00       0.000000000000e+00       4.328082079696e+00       1.700773260556e-11       1.205222531862e-07      -2.283925302165e-09 
 1531       8.058132993308e+02       6.970602140235e+00       0.000000000000e+00       4.987094272054e+00       1.696923926968e-11       1.208997799308e-07      -2.107906423630e-09 
 1532       8.070983101029e+02       6.966457792165e+00       0.000000000000e+00       5.648580078806e+00       1.693082486736e-11       1.212632755193e-07      -1.931482521663e-09 
 1533       8.083361231221e+02       6.964457094387e+00       0.000000000000e+00       6.312371059079e+00       1.689248892622e-11       1.216128264911e-07      -1.754689970021e-09 
 1534       8.095264450282e+02       6.964590448658e+00       0.000000000000e+00       6.978297872569e+00       1.685423095716e-11       1.219485205113e-07      -1.577565427792e-09 
 1535       8.106689816704e+02       6.966848173605e+00       0.000000000000e+00       7.646190278072e+00       1.681605045424e-11       1.222704463742e-07      -1.400145840325e-09 
 1536       8.117634381065e+02       6.971220504562e+00       0.000000000000e+00       8.315877132009e+00       1.677794689460e-11       1.225786940083e-07      -1.222468440150e-09 
