# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  492       2.858460061318e+03       3.528943354338e+01       0.000000000000e+00      -1.222013547055e+02       4.015118653731e-09       1.104807730836e-06       1.236732266199e-06 
  493       2.869284503424e+03       3.505283579038e+01       0.000000000000e+00      -1.238250797605e+02       4.000405098207e-09       1.010401457529e-06       1.228409801644e-06 
  494       2.880355625462e+03       3.481266777025e+01       0.000000000000e+00      -1.254066548277e+02       3.985759101404e-09       9.174873121712e-07       1.220029879252e-06 
  495       2.891665167805e+03       3.456901616451e+01       0.000000000000e+00      -1.269455680900e+02       3.971179261850e-09       8.260720599626e-07       1.211596669289e-06 
  496       2.903204703860e+03       3.432196932142e+01       0.000000000000e+00      -1.284413067100e+02       3.956663983126e-09       7.361619947888e-07       1.203114436019e-06 
  497       2.914965639166e+03       3.407161726454e+01       0.000000000000e+00      -1.298933568369e+02       3.942211469782e-09       6.477629319944e-07       1.194587538577e-06 
  498       2.926939210494e+03       3.381805170138e+01       0.000000000000e+00      -1.313012036154e+02       3.927819723201e-09       5.608802011190e-07       1.186020431849e-06 
  499       2.939116484954e+03       3.356136603191e+01       0.000000000000e+00      -1.326643311926e+02       3.913486537438e-09       4.755186386000e-07       1.177417667356e-06 
  500       2.951488359093e+03       3.330165535722e+01       0.000000000000e+00      -1.339822227261e+02       3.899209495012e-09       3.916825804403e-07       1.168783894138e-06 
  501       2.964045557997e+03       3.303901648810e+01       0.000000000000e+00      -1.352543603922e+02       3.884985962662e-09       3.093758548416e-07       1.160123859645e-06 
  502       2.976778634393e+03       3.277354795361e+01       0.000000000000e+00      -1.364802253928e+02       3.870813087062e-09       2.286017748034e-07       1.151442410629e-06 
  503       2.989677967752e+03       3.250535000970e+01       0.000000000000e+00      -1.376592979641e+02       3.856687790498e-09       1.493631306872e-07       1.142744494038e-06 
  504       3.002733763386e+03       3.223452464778e+01       0.000000000000e+00      -1.387910573839e+02       3.842606766505e-09       7.166218274623e-08       1.134035157920e-06 
  505       3.015936880679e+03       3.196117234026e+01       0.000000000000e+00      -1.398750631088e+02       3.828567385883e-09      -4.500438184703e-09       1.125318701756e-06 
  506       3.029281345816e+03       3.168538215654e+01       0.000000000000e+00      -1.409112007409e+02       3.814570481312e-09      -7.912906558506e-08       1.116596085210e-06 
  507       3.042761909667e+03       3.140724137921e+01       0.000000000000e+00      -1.418994431624e+02       3.800617713935e-09      -1.522298209920e-07       1.107867409380e-06 
  508       3.056373224709e+03       3.112683874840e+01       0.000000000000e+00      -1.428397700933e+02       3.786710675320e-09      -2.238095442548e-07       1.099132757023e-06 
  509       3.070109844511e+03       3.084426446884e+01       0.000000000000e+00      -1.437321681367e+02       3.772850885510e-09      -2.938758027285e-07       1.090392192257e-06 
  510       3.083966223228e+03       3.055961021695e+01       0.000000000000e+00      -1.445766308253e+02       3.759039791036e-09      -3.624369005066e-07       1.081645760269e-06 
  511       3.097936715093e+03       3.027296914785e+01       0.000000000000e+00      -1.453731586667e+02       3.745278762933e-09      -4.295018876963e-07       1.072893487024e-06 
  512       3.112015573905e+03       2.998443590248e+01       0.000000000000e+00      -1.461217591900e+02       3.731569094712e-09      -4.950805697329e-07       1.064135378964e-06 
  513       3.126196952523e+03       2.969410661458e+01       0.000000000000e+00      -1.468224469908e+02       3.717912000330e-09      -5.591835167350e-07       1.055371422713e-06 
  514       3.140474902355e+03       2.940207891786e+01       0.000000000000e+00      -1.474752437778e+02       3.704308612128e-09      -6.218220729010e-07       1.046601584777e-06 
  515       3.154843372848e+03       2.910845195297e+01       0.000000000000e+00      -1.480801784186e+02       3.690759978759e-09      -6.830083659456e-07       1.037825811243e-06 
  516       3.169296210984e+03       2.881332637458e+01       0.000000000000e+00      -1.486372869852e+02       3.677267063082e-09      -7.427553165768e-07       1.029044027479e-06 
  517       3.183827160766e+03       2.851680435847e+01       0.000000000000e+00      -1.491466128003e+02       3.663830740052e-09      -8.010766480141e-07       1.020256137831e-06 
  518       3.198429862709e+03       2.821898960859e+01       0.000000000000e+00      -1.496082064828e+02       3.650451794575e-09      -8.579868955466e-07       1.011462025313e-06 
  519       3.213097853335e+03       2.791998736407e+01       0.000000000000e+00      -1.500221259944e+02       3.637130919349e-09      -9.135014161322e-07       1.002661551309e-06 
  520       3.227824564661e+03       2.761990440633e+01       0.000000000000e+00      -1.503884366845e+02       3.623868712687e-09      -9.676363980371e-07       9.938545552588e-07 
  521       3.242603323691e+03       2.731884906614e+01       0.000000000000e+00      -1.507072113370e+02       3.610665676311e-09      -1.020408870516e-06       9.850408543508e-07 
  522       3.257427351906e+03       2.701693123064e+01       0.000000000000e+00      -1.509785302155e+02       3.597522213132e-09      -1.071836713533e-06       9.762202432136e-07 
  523       3.272289764756e+03       2.671426235046e+01       0.000000000000e+00      -1.512024811097e+02       3.584438625006e-09      -1.121938667523e-06       9.673924936019e-07 
  524       3.287183571150e+03       2.641095544672e+01       0.000000000000e+00      -1.513791593810e+02       3.571415110474e-09      -1.170734343194e-06       9.585573540842e-07 
  525       3.302101672950e+03       2.610712511812e+01       0.000000000000e+00      -1.515086680085e+02       3.558451762467e-09      -1.218244231368e-06       9.497145497278e-07 
  526       3.317036864457e+03       2.580288754803e+01       0.000000000000e+00      -1.515911176349e+02       3.545548566011e-09      -1.264489712868e-06       9.408637817829e-07 
  527       3.331981831905e+03       2.549836051149e+01       0.000000000000e+00      -1.516266266123e+02       3.532705395888e-09      -1.309493068436e-06       9.320047273648e-07 
  528       3.346929152955e+03       2.519366338232e+01       0.000000000000e+00      -1.516153210481e+02       3.519922014296e-09      -1.353277488703e-06       9.231370391350e-07 
  529       3.361871296179e+03       2.488891714015e+01       0.000000000000e+00      -1.515573348512e+02       3.507198068472e-09      -1.395867084190e-06       9.142603449812e-07 
  530       3.376800620555e+03       2.458424437751e+01       0.000000000000e+00      -1.514528097773e+02       3.494533088304e-09      -1.437286895358e-06       9.053742476948e-07 
  531       3.391709374961e+03       2.427976930684e+01       0.000000000000e+00      -1.513018954753e+02       3.481926483911e-09      -1.477562902688e-06       8.964783246484e-07 
  532       3.406589697659e+03       2.397561776764e+01       0.000000000000e+00      -1.511047495331e+02       3.469377543217e-09      -1.516722036812e-06       8.875721274704e-07 
  533       3.421433615793e+03       2.367191723342e+01       0.000000000000e+00      -1.508615375231e+02       3.456885429484e-09      -1.554792188681e-06       8.786551817197e-07 
  534       3.436233044873e+03       2.336879681885e+01       0.000000000000e+00      -1.505724330489e+02       3.444449178838e-09      -1.591802219769e-06       8.697269865575e-07 
  535       3.450979788274e+03       2.306638728677e+01       0.000000000000e+00      -1.502376177902e+02       3.432067697767e-09      -1.627781972326e-06       8.607870144191e-07 
  536       3.465665536720e+03       2.276482105530e+01       0.000000000000e+00      -1.498572815494e+02       3.419739760598e-09      -1.662762279664e-06       8.518347106827e-07 
  537       3.480281867778e+03       2.246423220482e+01       0.000000000000e+00      -1.494316222973e+02       3.407464006952e-09      -1.696774976487e-06       8.428694933383e-07 
  538       3.494820245350e+03       2.216475648512e+01       0.000000000000e+00      -1.489608462189e+02       3.395238939173e-09      -1.729852909263e-06       8.338907526545e-07 
  539       3.509272019162e+03       2.186653132241e+01       0.000000000000e+00      -1.484451677595e+02       3.383062919745e-09      -1.762029946633e-06       8.248978508433e-07 
  540       3.523628424255e+03       2.156969582638e+01       0.000000000000e+00      -1.478848096703e+02       3.370934168675e-09      -1.793340989865e-06       8.158901217248e-07 
  541       3.537880580480e+03       2.127439079729e+01       0.000000000000e+00      -1.472800030544e+02       3.358850760860e-09      -1.823821983343e-06       8.068668703893e-07 
  542       3.552019491982e+03       2.098075873299e+01       0.000000000000e+00      -1.466309874129e+02       3.346810623430e-09      -1.853509925103e-06       7.978273728583e-07 
  543       3.566036046697e+03       2.068894383603e+01       0.000000000000e+00      -1.459380106905e+02       3.334811533071e-09      -1.882442877402e-06       7.887708757447e-07 
  544       3.579921980850e+03       2.039908127616e+01       0.000000000000e+00      -1.452013556346e+02       3.322851729399e-09      -1.910652870540e-06       7.796968377235e-07 
  545       3.593672801862e+03       2.011126464788e+01       0.000000000000e+00      -1.444214195542e+02       3.310931796787e-09      -1.938144279306e-06       7.706056653049e-07 
  546       3.607284942651e+03       1.982557765599e+01       0.000000000000e+00      -1.435986367857e+02       3.299052877585e-09      -1.964914600975e-06       7.614980058705e-07 
  547       3.620754803587e+03       1.954210478412e+01       0.000000000000e+00      -1.427334526295e+02       3.287216063784e-09      -1.990961486154e-06       7.523745084640e-07 
  548       3.634078752365e+03       1.926093129737e+01       0.000000000000e+00      -1.418263234064e+02       3.275422395733e-09      -2.016282740869e-06       7.432358237396e-07 
  549       3.647253123892e+03       1.898214324504e+01       0.000000000000e+00      -1.408777165142e+02       3.263672860859e-09      -2.040876328654e-06       7.340826039100e-07 
  550       3.660274220170e+03       1.870582746338e+01       0.000000000000e+00      -1.398881104845e+02       3.251968392364e-09      -2.064740372651e-06       7.249155026941e-07 
  551       3.673138310173e+03       1.843207157825e+01       0.000000000000e+00      -1.388579950387e+02       3.240309867913e-09      -2.087873157726e-06       7.157351752642e-07 
  552       3.685841629729e+03       1.816096400785e+01       0.000000000000e+00      -1.377878711451e+02       3.228698108316e-09      -2.110273132581e-06       7.065422781931e-07 
  553       3.698380381405e+03       1.789259396544e+01       0.000000000000e+00      -1.366782510751e+02       3.217133876185e-09      -2.131938911889e-06       6.973374694009e-07 
  554       3.710750734389e+03       1.762705146206e+01       0.000000000000e+00      -1.355296584598e+02       3.205617874592e-09      -2.152869278423e-06       6.881214081010e-07 
