# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.005690387500e+04       6.698233185273e-06       4.243193640530e+01       2.558119146396e+02       1.340299128971e+04       1.332582957273e+00       1.348059980294e+08       2.410738861469e+01       2.815846617900e+04       2.541542529870e+03       1.526057608136e+04       4.066036797913e-08       1.947915088129e+04       6.543973567156e+04       6.543973567156e+04       1.587920568673e+04      -1.615481738609e+03       3.505006485086e-04       3.750465164185e-01 
       9.986954906097e+03       6.787794612191e-06       4.270715942306e+01       2.525063258364e+02       1.340271606669e+04       1.341887923274e+00       1.338657236933e+08       2.426115186368e+01       2.738327346722e+04       2.488884013891e+03       1.494439042639e+04       4.066036797913e-08       1.894289667984e+04       6.375944458738e+04       6.375944458738e+04       1.544205671564e+04      -1.561567724842e+03       3.514211110313e-04       3.765583004077e-01 
       9.917492239156e+03       6.878528498366e-06       4.298404628564e+01       2.492446497036e+02       1.340243917983e+04       1.351257717067e+00       1.329319889909e+08       2.441581023463e+01       2.662941974561e+04       2.437316412716e+03       1.463475511956e+04       4.066036797913e-08       1.842140412793e+04       6.212289540586e+04       6.212289540586e+04       1.501694129114e+04      -1.509460180636e+03       3.523477145811e-04       3.780733816702e-01 
       9.848512493925e+03       6.970449750773e-06       4.326260570811e+01       2.460262916023e+02       1.340216062041e+04       1.360692788468e+00       1.320047484763e+08       2.457136796101e+01       2.589631765249e+04       2.386817128275e+03       1.433153447178e+04       4.066036797913e-08       1.791426690701e+04       6.052893615959e+04       6.052893615959e+04       1.460352818646e+04      -1.459098360959e+03       3.532805030830e-04       3.795917331743e-01 
       9.780012313650e+03       7.063573458556e-06       4.354284643770e+01       2.428506650380e+02       1.340188037968e+04       1.370193590389e+00       1.310839570197e+08       2.472782928578e+01       2.518339599241e+04       2.337364030574e+03       1.403459560451e+04       4.066036797913e-08       1.742108988185e+04       5.897644550938e+04       5.897644550938e+04       1.420149529138e+04      -1.410423569855e+03       3.542195207724e-04       3.811133276119e-01 
       9.711988364909e+03       7.157914895146e-06       4.382477725384e+01       2.397171915479e+02       1.340159844886e+04       1.379760578864e+00       1.301695698050e+08       2.488519846129e+01       2.449009929126e+04       2.288935448004e+03       1.374380839158e+04       4.066036797913e-08       1.694148879274e+04       5.746433192362e+04       5.746433192362e+04       1.381052936129e+04      -1.363379091135e+03       3.551648121965e-04       3.826381373998e-01 
       9.644437337452e+03       7.253489520392e-06       4.410840696815e+01       2.366253005910e+02       1.340131481915e+04       1.389394213066e+00       1.292615423276e+08       2.504347974924e+01       2.381588736358e+04       2.241510157846e+03       1.345904540213e+04       4.066036797913e-08       1.647508995618e+04       5.599153287976e+04       5.599153287976e+04       1.343032577321e+04      -1.317910121417e+03       3.561164222170e-04       3.841661346812e-01 
       9.577355944039e+03       7.350312982722e-06       4.439374442443e+01       2.335744294382e+02       1.340102948169e+04       1.399094955333e+00       1.283598303922e+08       2.520267742053e+01       2.316023489176e+04       2.195067376973e+03       1.318018184481e+04       4.066036797913e-08       1.602152997379e+04       5.455701408738e+04       5.455701408738e+04       1.306058828848e+04      -1.273963705438e+03       3.570743960122e-04       3.856972913273e-01 
       9.510740920279e+03       7.448401121329e-06       4.468079849867e+01       2.305640230654e+02       1.340074242762e+04       1.408863271186e+00       1.274643901109e+08       2.536279575519e+01       2.252263101689e+04       2.149586752744e+03       1.290709551313e+04       4.066036797913e-08       1.558045544927e+04       5.315976873208e+04       5.315976873208e+04       1.270102882201e+04      -1.231488673557e+03       3.580387790789e-04       3.872315789387e-01 
       9.444589024475e+03       7.547769968372e-06       4.496957809905e+01       2.275935340468e+02       1.340045364802e+04       1.418699629350e+00       1.265751779007e+08       2.552383904229e+01       2.190257894078e+04       2.105048354089e+03       1.263966673190e+04       4.066036797913e-08       1.515152271309e+04       5.179881673991e+04       5.179881673991e+04       1.235136721792e+04      -1.190435581375e+03       3.590096172350e-04       3.887689688469e-01 
       9.378897037460e+03       7.648435751211e-06       4.526009216593e+01       2.246624224507e+02       1.340016313395e+04       1.428604501780e+00       1.256921504816e+08       2.568581157983e+01       2.129959553901e+04       2.061432662778e+03       1.237777830479e+04       4.066036797913e-08       1.473439755480e+04       5.047320406142e+04       5.047320406142e+04       1.201133103123e+04      -1.150756651407e+03       3.599869566215e-04       3.903094321161e-01 
       9.313661762446e+03       7.750414894660e-06       4.555234967186e+01       2.217701557360e+02       1.339987087644e+04       1.438578363679e+00       1.248152648745e+08       2.584871767466e+01       2.071321098456e+04       2.018720564871e+03       1.212131546301e+04       4.066036797913e-08       1.432875496270e+04       4.918200197518e+04       4.918200197518e+04       1.168065531571e+04      -1.112405716724e+03       3.609708437047e-04       3.918529395449e-01 
       9.248880024866e+03       7.853724023264e-06       4.584635962158e+01       2.189162086506e+02       1.339957686649e+04       1.448621693522e+00       1.239444783990e+08       2.601256164235e+01       2.014296838189e+04       1.976893342340e+03       1.187016581503e+04       4.066036797913e-08       1.393427887065e+04       4.792430640996e+04       4.792430640996e+04       1.135908241747e+04      -1.075338166509e+03       3.619613252789e-04       3.933994616678e-01 
       9.184548672219e+03       7.958379963610e-06       4.614213105200e+01       2.161000631308e+02       1.339928109506e+04       1.458734973077e+00       1.230797486715e+08       2.617734780712e+01       1.958842341099e+04       1.935932664873e+03       1.162421929732e+04       4.066036797913e-08       1.355066191190e+04       4.669923728513e+04       4.669923728513e+04       1.104636177426e+04      -1.039510893459e+03       3.629584484682e-04       3.949489687571e-01 
       9.120664573918e+03       8.064399746645e-06       4.643967303220e+01       2.133212082025e+02       1.339898355308e+04       1.468918687429e+00       1.222210336027e+08       2.634308050171e+01       1.904914398129e+04       1.895820581843e+03       1.138336812617e+04       4.066036797913e-08       1.317760517964e+04       4.550593786898e+04       4.550593786898e+04       1.074224972027e+04      -1.004882242963e+03       3.639622607287e-04       3.965014308248e-01 
       9.057224621138e+03       8.171800610039e-06       4.673899466344e+01       2.105791398836e+02       1.339868423145e+04       1.479173325001e+00       1.213682913962e+08       2.650976406730e+01       1.852470989507e+04       1.856539514441e+03       1.114750675041e+04       4.066036797913e-08       1.281481799415e+04       4.434357415410e+04       4.434357415410e+04       1.044650929636e+04      -9.714119640131e+02       3.649728098515e-04       3.980568176242e-01 
       8.994225726661e+03       8.280600000561e-06       4.704010507914e+01       2.078733610875e+02       1.339838312104e+04       1.489499377578e+00       1.205214805460e+08       2.667740285340e+01       1.801471252015e+04       1.818072247979e+03       1.091653180524e+04       4.066036797913e-08       1.246201767640e+04       4.321133424980e+04       4.321133424980e+04       1.015891006548e+04      -9.390611617650e+02       3.659901439644e-04       3.996150986521e-01 
       8.931664824731e+03       8.390815576482e-06       4.734301344487e+01       2.052033815284e+02       1.339808021267e+04       1.499897340330e+00       1.196805598346e+08       2.684600121774e+01       1.751875447156e+04       1.780401924345e+03       1.069034206689e+04       4.066036797913e-08       1.211892932785e+04       4.210842779068e+04       4.210842779068e+04       9.879227933096e+03      -9.077922517172e+02       3.670143115344e-04       4.011762431505e-01 
       8.869538870901e+03       8.502465210011e-06       4.764772895837e+01       2.025687176275e+02       1.339777549716e+04       1.510367711832e+00       1.188454883311e+08       2.701556352616e+01       1.703644930203e+04       1.743512034618e+03       1.046883840831e+04       4.066036797913e-08       1.178528561627e+04       4.103408536127e+04       4.103408536127e+04       9.607244972725e+03      -8.775689154357e+02       3.680453613702e-04       4.027402201088e-01 
       8.807844841888e+03       8.615566989745e-06       4.795426084949e+01       1.999688924209e+02       1.339746896527e+04       1.520910994091e+00       1.180162253890e+08       2.718609415250e+01       1.656742120088e+04       1.707386411839e+03       1.025192375572e+04       4.066036797913e-08       1.146082656756e+04       3.998755793604e+04       3.998755793604e+04       9.342749256107e+03      -8.483560577814e+02       3.690833426244e-04       4.043069982657e-01 
       8.746579735422e+03       8.730139223162e-06       4.826261838023e+01       1.974034354681e+02       1.339716060774e+04       1.531527692567e+00       1.171927306444e+08       2.735759747850e+01       1.611130470138e+04       1.672009223922e+03       1.003950304609e+04       4.066036797913e-08       1.114529936317e+04       3.896811633459e+04       3.896811633459e+04       9.085534688141e+03      -8.201197655844e+02       3.701283047960e-04       4.058765461113e-01 
       8.685740570102e+03       8.846200439121e-06       4.857281084473e+01       1.948718827625e+02       1.339685041527e+04       1.542218316198e+00       1.163749640139e+08       2.753007789368e+01       1.566774439594e+04       1.637364966723e+03       9.831483185488e+03       4.066036797913e-08       1.083845814321e+04       3.797505069140e+04       3.797505069140e+04       8.835400846342e+03      -7.928272677197e+02       3.711802977327e-04       4.074488318894e-01 
       8.625324385253e+03       8.963769390410e-06       4.888484756921e+01       1.923737766429e+02       1.339653837855e+04       1.552983377422e+00       1.155628856928e+08       2.770353979526e+01       1.523639465936e+04       1.603438457245e+03       9.627773008312e+03       4.066036797913e-08       1.054006381491e+04       3.700766993986e+04       3.700766993986e+04       8.592152824714e+03      -7.664468965330e+02       3.722393716337e-04       4.090238235994e-01 
       8.565328240778e+03       9.082865056301e-06       4.919873791202e+01       1.899086657060e+02       1.339622448820e+04       1.563823392201e+00       1.147564561531e+08       2.787798758797e+01       1.481691937952e+04       1.570214826988e+03       9.428283237327e+03       4.066036797913e-08       1.024988386636e+04       3.606530131023e+04       3.606530131023e+04       8.355601081918e+03      -7.409480505744e+02       3.733055770516e-04       4.106014889987e-01 
