# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  128       4.640973635832e-10       1.405598405765e-13      -5.174825419895e-12       5.259935967867e-16       4.653493262379e-12       8.124819152267e-13      -5.375779875156e-15 
  129       4.685565644112e-10       1.411472422386e-13      -5.231128861788e-12       5.346891150190e-16       4.550457095045e-12       7.993264505798e-13      -5.284214242265e-15 
  130       4.730151173469e-10       1.416712163617e-13      -5.285342131353e-12       5.434757236764e-16       4.450046963940e-12       7.863961504715e-13      -5.194365784439e-15 
  131       4.774721204587e-10       1.421313216657e-13      -5.337400697830e-12       5.523542223779e-16       4.352270908014e-12       7.736986079566e-13      -5.106284101518e-15 
  132       4.819266149151e-10       1.425271896882e-13      -5.387240760150e-12       5.613254225335e-16       4.257125417543e-12       7.612404822131e-13      -5.020011897010e-15 
  133       4.863775835101e-10       1.428585265716e-13      -5.434799286862e-12       5.703901473998e-16       4.164595115163e-12       7.490274684659e-13      -4.935584760607e-15 
  134       4.908239491887e-10       1.431251148501e-13      -5.480014056043e-12       5.795492321348e-16       4.074652436884e-12       7.370642679112e-13      -4.853030950691e-15 
  135       4.952645735732e-10       1.433268152366e-13      -5.522823695224e-12       5.888035238538e-16       3.987257313127e-12       7.253545576408e-13      -4.772371176849e-15 
  136       4.996982554879e-10       1.434635684102e-13      -5.563167721306e-12       5.981538816840e-16       3.902356849740e-12       7.139009605659e-13      -4.693618382380e-15 
  137       5.041237294858e-10       1.435353968025e-13      -5.600986580475e-12       6.076011768203e-16       3.819885009031e-12       7.027050153411e-13      -4.616777526812e-15 
  138       5.085396643737e-10       1.435424063854e-13      -5.636221688128e-12       6.171462925800e-16       3.739762290788e-12       6.917671462890e-13      -4.541845368409e-15 
  139       5.129446617380e-10       1.434847884576e-13      -5.668815468784e-12       6.267901244586e-16       3.661895413307e-12       6.810866333238e-13      -4.468810246682e-15 
